Date,CO2_DRY_ppm,CH4_DRY_ppm,Latitude,Longitude,Time,TempC,SpCond,pH,ODOsat,ODOmgL,TurbFNU
2014-07-24,515.93,130.32,46.03069,-89.5943,19:44:06,24.885,88.6,7.67,103.6,8.58,6.42
2014-07-24,514.85,129.94,46.03069,-89.5943,19:44:07,24.889,88.6,7.67,103.6,8.58,6.43
2014-07-24,514.36,129.47,46.03069,-89.5943,19:44:08,24.894,88.6,7.67,103.6,8.58,6.44
2014-07-24,512.83,128.98,46.03069,-89.5943,19:44:09,24.899,88.7,7.67,103.5,8.57,6.44
2014-07-24,510.99,127.2,46.03069,-89.5943,19:44:10,24.903,88.7,7.66,103.5,8.57,6.45
2014-07-24,509.19,125.38,46.03069,-89.5943,19:44:11,24.908,88.7,7.66,103.5,8.57,6.45
2014-07-24,507.87,123.85,46.03069,-89.5943,19:44:12,24.912,88.7,7.66,103.5,8.56,6.45
2014-07-24,503.97,121.28,46.03069,-89.5943,19:44:13,24.916,88.7,7.66,103.4,8.56,6.46
2014-07-24,502.57,120.18,46.03069,-89.5943,19:44:14,24.92,88.8,7.66,103.4,8.56,6.46
2014-07-24,502.01,118.33,46.03069,-89.5943,19:44:15,24.923,88.8,7.66,103.4,8.56,6.46
2014-07-24,499.57,115.96,46.03069,-89.5943,19:44:16,24.926,88.8,7.66,103.4,8.55,6.46
2014-07-24,495.87,113.49,46.03069,-89.5943,19:44:17,24.928,88.8,7.66,103.4,8.55,6.46
2014-07-24,495.07,110.74,46.03069,-89.5943,19:44:18,24.928,88.8,7.66,103.4,8.55,6.47
2014-07-24,492.04,109.49,46.03069,-89.5943,19:44:19,24.928,88.8,7.66,103.3,8.55,6.47
2014-07-24,484.79,101.1,46.03069,-89.5943,19:44:20,24.928,88.8,7.66,103.3,8.55,6.48
2014-07-24,482.26,99.06,46.03069,-89.5943,19:44:21,24.928,88.8,7.66,103.3,8.55,6.48
2014-07-24,475.53,93.05,46.03069,-89.5943,19:44:22,24.928,88.8,7.66,103.3,8.55,6.49
2014-07-24,467.13,84.11,46.03069,-89.5943,19:44:23,24.928,88.8,7.66,103.3,8.55,6.49
2014-07-24,460.68,77.65,46.03069,-89.5943,19:44:24,24.929,88.8,7.66,103.3,8.54,6.49
2014-07-24,452.07,69.58,46.03069,-89.5943,19:44:25,24.931,88.8,7.66,103.2,8.54,6.48
2014-07-24,446.1,64.4,46.03069,-89.5943,19:44:26,24.933,88.8,7.65,103.2,8.54,6.49
2014-07-24,440.34,58.11,46.03069,-89.5943,19:44:27,24.936,88.7,7.65,103.2,8.53,6.5
2014-07-24,434.92,53.38,46.03069,-89.5943,19:44:28,24.938,88.7,7.65,103.1,8.53,6.52
2014-07-24,432.56,51.48,46.03069,-89.5943,19:44:29,24.941,88.6,7.65,103,8.52,6.53
2014-07-24,432.47,50.52,46.03069,-89.5943,19:44:30,24.944,88.6,7.65,103,8.52,6.55
2014-07-24,432.85,51.28,46.03069,-89.5943,19:44:31,24.947,88.5,7.65,102.8,8.5,6.55
2014-07-24,436.09,53.35,46.03069,-89.5943,19:44:32,24.951,88.5,7.65,102.7,8.49,6.56
2014-07-24,439.37,56.61,46.03069,-89.5943,19:44:33,24.955,88.5,7.64,102.5,8.48,6.55
2014-07-24,443.62,61.34,46.03069,-89.5943,19:44:34,24.959,88.4,7.64,102.3,8.46,6.53
2014-07-24,447.86,65.69,46.03069,-89.5943,19:44:35,24.964,88.4,7.64,102.2,8.45,6.51
2014-07-24,451.68,67.76,46.03069,-89.5943,19:44:36,24.967,88.4,7.63,102,8.43,6.48
2014-07-24,455.52,71.2,46.03069,-89.5943,19:44:37,24.971,88.3,7.63,101.8,8.42,6.47
2014-07-24,460.66,77.41,46.03069,-89.5943,19:44:38,24.972,88.3,7.63,101.6,8.4,6.44
2014-07-24,464.45,80.91,46.03069,-89.5943,19:44:39,24.974,88.2,7.62,101.4,8.38,6.43
2014-07-24,470.24,86.65,46.03069,-89.5943,19:44:40,24.975,88.2,7.62,101.3,8.37,6.41
2014-07-24,474.07,89.36,46.03069,-89.5943,19:44:41,24.977,88.2,7.62,101.1,8.36,6.39
2014-07-24,479.64,94.29,46.03069,-89.5943,19:44:42,24.978,88.2,7.61,101,8.35,6.36
2014-07-24,481.96,98,46.03069,-89.5943,19:44:43,24.979,88.3,7.61,100.9,8.34,6.33
2014-07-24,484.69,99.95,46.03069,-89.5943,19:44:44,24.98,88.3,7.6,100.8,8.33,6.3
2014-07-24,488.55,102.78,46.03069,-89.5943,19:44:45,24.981,88.2,7.6,100.7,8.32,6.28
2014-07-24,491,104.25,46.03069,-89.5943,19:44:46,24.981,88.2,7.59,100.6,8.32,6.25
2014-07-24,488.63,105.68,46.03069,-89.5943,19:44:47,24.981,88.2,7.59,100.6,8.32,6.23
2014-07-24,491.19,106.85,46.03069,-89.5943,19:44:48,24.981,88.2,7.59,100.6,8.31,6.21
2014-07-24,491.9,107.54,46.03069,-89.5943,19:44:49,24.982,88.2,7.58,100.6,8.31,6.21
2014-07-24,493.37,107.45,46.03069,-89.5943,19:44:50,24.982,88.2,7.58,100.5,8.31,6.21
2014-07-24,494.06,107.75,46.03069,-89.5943,19:44:51,24.982,88.2,7.57,100.5,8.31,6.22
2014-07-24,491.5,108.11,46.03069,-89.5943,19:44:52,24.983,88.2,7.57,100.5,8.31,6.21
2014-07-24,493.03,108.42,46.03069,-89.5943,19:44:53,24.983,88.2,7.57,100.5,8.3,6.22
2014-07-24,494.57,108.87,46.03069,-89.5943,19:44:54,24.984,88.2,7.56,100.4,8.3,6.23
2014-07-24,494.07,108.72,46.03069,-89.5943,19:44:55,24.984,88.2,7.56,100.4,8.3,6.23
2014-07-24,494.53,108.5,46.03069,-89.5943,19:44:56,24.985,88.2,7.56,100.4,8.29,6.23
2014-07-24,494.15,108.02,46.03069,-89.5943,19:44:57,24.986,88.1,7.56,100.3,8.29,6.23
2014-07-24,493.3,107.63,46.03069,-89.5943,19:44:58,24.987,88.1,7.56,100.3,8.29,6.23
2014-07-24,492.96,106.55,46.03069,-89.5943,19:44:59,24.988,88.1,7.55,100.3,8.29,6.23
2014-07-24,490.81,105.6,46.03069,-89.5943,19:45:00,24.988,88.1,7.55,100.2,8.28,6.24
2014-07-24,493.13,106.21,46.03069,-89.5943,19:45:01,24.989,88.1,7.55,100.2,8.28,6.25
2014-07-24,494.3,108.29,46.03069,-89.5943,19:45:02,24.99,88.1,7.55,100.2,8.28,6.26
2014-07-24,501.2,112.94,46.03069,-89.5943,19:45:03,24.99,88.1,7.55,100.1,8.28,6.28
2014-07-24,504.44,116.47,46.03069,-89.5943,19:45:04,24.992,88.1,7.55,100.1,8.27,6.28
2014-07-24,514.02,124.57,46.03069,-89.5943,19:45:05,24.994,88.1,7.54,100.1,8.27,6.28
2014-07-24,520.02,131.12,46.03069,-89.5943,19:45:06,24.996,88.1,7.54,100.1,8.27,6.29
2014-07-24,528.75,143.59,46.03069,-89.5943,19:45:07,24.997,88.1,7.54,100,8.26,6.3
2014-07-24,537.24,156.75,46.03069,-89.5943,19:45:08,24.998,88.1,7.54,100,8.26,6.3
2014-07-24,551.55,177.21,46.03069,-89.5943,19:45:09,25,88.1,7.54,99.9,8.26,6.3
2014-07-24,563.37,196.94,46.03069,-89.5943,19:45:10,25.001,88.2,7.54,99.9,8.26,6.3
2014-07-24,576.14,218.15,46.03069,-89.5943,19:45:11,25.002,88.2,7.54,99.9,8.25,6.3
2014-07-24,586.06,237.39,46.03069,-89.5943,19:45:12,25.003,88.2,7.53,99.8,8.25,6.31
2014-07-24,602.27,270.48,46.03069,-89.59431,19:45:13,25.005,88.2,7.53,99.8,8.25,6.36
2014-07-24,617.34,301.86,46.03069,-89.59431,19:45:14,25.006,88.2,7.53,99.8,8.24,6.42
2014-07-24,636.04,341.03,46.03069,-89.59431,19:45:15,25.008,88.2,7.53,99.8,8.24,6.45
2014-07-24,645.53,358.48,46.03069,-89.59431,19:45:16,25.009,88.2,7.53,99.7,8.24,6.49
2014-07-24,668.35,409.88,46.03069,-89.59431,19:45:17,25.009,88.1,7.53,99.7,8.23,6.54
2014-07-24,684.36,438.91,46.03069,-89.59431,19:45:18,25.01,88.1,7.53,99.6,8.23,6.59
2014-07-24,706.16,483.01,46.03069,-89.59431,19:45:19,25.011,88.1,7.53,99.5,8.22,6.65
2014-07-24,725.65,515.09,46.03069,-89.59431,19:45:20,25.014,88.1,7.53,99.4,8.21,6.71
2014-07-24,733.76,530.44,46.03069,-89.59432,19:45:21,25.018,88.1,7.53,99.3,8.2,12.09
2014-07-24,750.42,553.27,46.03069,-89.59432,19:45:22,25.022,88.1,7.52,99.2,8.19,216.61
2014-07-24,758.05,565.12,46.03069,-89.59432,19:45:23,25.025,88,7.52,99.1,8.18,258.63
2014-07-24,774.99,576.91,46.03069,-89.59432,19:45:24,25.028,88,7.52,98.9,8.17,164.85
2014-07-24,785.54,586.48,46.03069,-89.59432,19:45:25,25.03,88,7.52,98.8,8.16,152.97
2014-07-24,790.2,585.94,46.03068,-89.59433,19:45:26,25.032,88,7.52,98.7,8.15,108.45
2014-07-24,802.62,594.43,46.03068,-89.59433,19:45:27,25.032,88.1,7.52,98.7,8.15,126.72
2014-07-24,809.27,594.03,46.03068,-89.59433,19:45:28,25.031,88.1,7.52,98.6,8.15,142.39
2014-07-24,815.72,594.83,46.03068,-89.59433,19:45:29,25.029,88.2,7.52,98.7,8.15,164.64
2014-07-24,826.46,594.19,46.03068,-89.59433,19:45:30,25.025,88.2,7.52,98.7,8.15,225.09
2014-07-24,835.34,592.13,46.03068,-89.59433,19:45:31,25.02,88.3,7.52,98.8,8.16,173.13
2014-07-24,837.45,586.45,46.03068,-89.59433,19:45:32,25.012,88.4,7.52,98.9,8.17,153.13
2014-07-24,845.32,580.34,46.03068,-89.59433,19:45:33,25.003,88.4,7.52,99,8.18,199.02
2014-07-24,853.79,577.27,46.03068,-89.59433,19:45:34,24.991,88.5,7.52,99.2,8.19,201.13
2014-07-24,860.79,570.02,46.03068,-89.59433,19:45:35,24.978,88.6,7.52,99.4,8.21,213.03
2014-07-24,865.36,566.37,46.03068,-89.59433,19:45:36,24.967,88.6,7.52,99.6,8.23,128.75
2014-07-24,870.37,558.24,46.03068,-89.59433,19:45:37,24.953,88.7,7.53,99.8,8.25,142.73
2014-07-24,875.19,555.53,46.03068,-89.59433,19:45:38,24.942,88.7,7.53,100.1,8.28,118.28
2014-07-24,880.85,546.92,46.03068,-89.59433,19:45:39,24.929,88.8,7.53,100.3,8.29,129.71
2014-07-24,884.65,540.22,46.03069,-89.59434,19:45:40,24.918,88.8,7.53,100.5,8.31,86.75
2014-07-24,890.43,536.68,46.03069,-89.59434,19:45:41,24.906,88.9,7.53,100.6,8.33,107.75
2014-07-24,890.44,532.18,46.03069,-89.59434,19:45:42,24.897,88.9,7.53,100.8,8.34,88.89
2014-07-24,897.04,527.75,46.03069,-89.59434,19:45:43,24.887,88.9,7.53,100.9,8.36,82.26
2014-07-24,901.38,524.43,46.03069,-89.59434,19:45:44,24.879,88.9,7.53,101.1,8.37,113.23
2014-07-24,907.26,516.89,46.03069,-89.59434,19:45:45,24.871,88.9,7.53,101.2,8.38,138.99
2014-07-24,910.6,519.61,46.03069,-89.59434,19:45:46,24.865,88.9,7.53,101.3,8.39,125.73
2014-07-24,912.89,515.62,46.03069,-89.59434,19:45:47,24.857,88.8,7.53,101.4,8.4,111.5
2014-07-24,919.86,512.22,46.03069,-89.59434,19:45:48,24.852,88.8,7.53,101.4,8.4,128.5
2014-07-24,925.1,511.5,46.03069,-89.59434,19:45:49,24.845,88.8,7.53,101.5,8.41,95.44
2014-07-24,930.76,510.18,46.03069,-89.59434,19:45:50,24.84,88.8,7.53,101.5,8.41,94.01
2014-07-24,933.99,508.27,46.03069,-89.59434,19:45:51,24.835,88.8,7.52,101.6,8.42,99.43
2014-07-24,942.72,506.81,46.03069,-89.59434,19:45:52,24.83,88.8,7.52,101.6,8.42,124.2
2014-07-24,944.51,506.65,46.03069,-89.59434,19:45:53,24.826,88.8,7.52,101.6,8.42,109.29
2014-07-24,951.18,505.02,46.03069,-89.59435,19:45:54,24.822,88.7,7.52,101.6,8.42,106.06
2014-07-24,957.16,504.72,46.03069,-89.59436,19:45:55,24.819,88.7,7.52,101.6,8.42,80.49
2014-07-24,963.87,504.97,46.03069,-89.59436,19:45:56,24.816,88.7,7.52,101.6,8.42,121.36
2014-07-24,966.26,502.49,46.03069,-89.59436,19:45:57,24.813,88.7,7.52,101.6,8.42,106.7
2014-07-24,969.59,504.3,46.03069,-89.59436,19:45:58,24.811,88.6,7.52,101.6,8.42,72.13
2014-07-24,972.35,505.3,46.03069,-89.59436,19:45:59,24.809,88.6,7.52,101.6,8.42,87.92
2014-07-24,978.16,502.48,46.03069,-89.59437,19:46:00,24.808,88.6,7.51,101.6,8.42,112.76
2014-07-24,982.04,502.96,46.03069,-89.59437,19:46:01,24.806,88.6,7.51,101.6,8.43,81.3
2014-07-24,986.68,503.29,46.03069,-89.59437,19:46:02,24.805,88.6,7.51,101.6,8.43,90.96
2014-07-24,987.97,504.1,46.03069,-89.59437,19:46:03,24.804,88.6,7.51,101.6,8.43,110.1
2014-07-24,993.79,503.04,46.03069,-89.59438,19:46:04,24.803,88.6,7.51,101.7,8.43,79.57
2014-07-24,997.83,501.59,46.03069,-89.59438,19:46:05,24.803,88.6,7.51,101.7,8.43,79.82
2014-07-24,999.12,500.24,46.03069,-89.59439,19:46:06,24.802,88.6,7.51,101.7,8.43,81.65
2014-07-24,1004.81,500.27,46.03069,-89.59439,19:46:07,24.802,88.6,7.51,101.7,8.44,68.08
2014-07-24,1005.82,499.63,46.03069,-89.59439,19:46:08,24.802,88.7,7.51,101.8,8.44,63.19
2014-07-24,1007.74,498.34,46.03069,-89.59439,19:46:09,24.802,88.7,7.51,101.8,8.44,62.07
2014-07-24,1013,497.5,46.03069,-89.5944,19:46:10,24.802,88.7,7.51,101.8,8.45,60.79
2014-07-24,1012.44,497.86,46.03069,-89.5944,19:46:11,24.802,88.7,7.51,101.9,8.45,58.12
2014-07-24,1015.87,495.7,46.03068,-89.59441,19:46:12,24.802,88.7,7.51,101.9,8.45,72.51
2014-07-24,1018.82,493.55,46.03068,-89.59442,19:46:13,24.802,88.7,7.51,102,8.45,68.86
2014-07-24,1020.67,493.42,46.03068,-89.59443,19:46:14,24.803,88.7,7.51,102,8.46,88.49
2014-07-24,1021.86,492.14,46.03067,-89.59443,19:46:15,24.803,88.7,7.51,102,8.46,78.8
2014-07-24,1023.88,491.47,46.03067,-89.59444,19:46:16,24.804,88.7,7.51,102.1,8.46,258.83
2014-07-24,1027.36,489.98,46.03067,-89.59444,19:46:17,24.804,88.7,7.51,102.1,8.47,68.87
2014-07-24,1025.4,488.64,46.03066,-89.59445,19:46:18,24.805,88.7,7.51,102.1,8.47,71.87
2014-07-24,1026.02,487.44,46.03066,-89.59445,19:46:19,24.806,88.7,7.51,102.2,8.47,117.94
2014-07-24,1029.37,486.92,46.03066,-89.59445,19:46:20,24.806,88.7,7.51,102.2,8.47,70.1
2014-07-24,1030.27,485.29,46.03066,-89.59445,19:46:21,24.807,88.7,7.51,102.2,8.47,77.39
2014-07-24,1034.16,484.5,46.03066,-89.59446,19:46:22,24.807,88.7,7.52,102.2,8.48,78.03
2014-07-24,1033.21,484.53,46.03066,-89.59446,19:46:23,24.808,88.7,7.52,102.2,8.48,97.13
2014-07-24,1035.91,483.72,46.03065,-89.59447,19:46:24,24.808,88.7,7.52,102.3,8.48,61.51
2014-07-24,1035.64,479.87,46.03065,-89.59448,19:46:25,24.809,88.7,7.52,102.3,8.48,58.52
2014-07-24,1040.17,479.64,46.03065,-89.59448,19:46:26,24.809,88.7,7.52,102.3,8.48,89.58
2014-07-24,1041.11,479.66,46.03065,-89.59449,19:46:27,24.81,88.7,7.52,102.3,8.48,68.12
2014-07-24,1042.07,477.4,46.03065,-89.59449,19:46:28,24.81,88.6,7.52,102.3,8.48,77.56
2014-07-24,1043.9,476.78,46.03065,-89.59449,19:46:29,24.81,88.6,7.52,102.3,8.48,63.24
2014-07-24,1045.08,475.34,46.03064,-89.59449,19:46:30,24.81,88.6,7.52,102.2,8.48,43.06
2014-07-24,1045.69,473.64,46.03064,-89.59449,19:46:31,24.81,88.6,7.52,102.2,8.48,63.11
2014-07-24,1047.02,473.72,46.03064,-89.59449,19:46:32,24.81,88.6,7.52,102.2,8.47,61.65
2014-07-24,1050.36,473.39,46.03064,-89.59449,19:46:33,24.81,88.6,7.52,102.2,8.47,61.16
2014-07-24,1050.7,471.41,46.03064,-89.5945,19:46:34,24.81,88.6,7.52,102.2,8.47,76.02
2014-07-24,1049.83,471.37,46.03064,-89.5945,19:46:35,24.811,88.6,7.52,102.2,8.47,63.12
2014-07-24,1051.8,470.07,46.03064,-89.59451,19:46:36,24.811,88.6,7.52,102.2,8.47,63.18
2014-07-24,1052.78,470.47,46.03064,-89.59451,19:46:37,24.811,88.6,7.52,102.2,8.47,66.3
2014-07-24,1055.63,468.65,46.03064,-89.59451,19:46:38,24.811,88.6,7.52,102.2,8.47,55.32
2014-07-24,1055.36,467.24,46.03064,-89.59451,19:46:39,24.811,88.6,7.53,102.2,8.47,58.28
2014-07-24,1056.15,466.14,46.03064,-89.59451,19:46:40,24.811,88.6,7.53,102.2,8.47,61.24
2014-07-24,1058.14,466.08,46.03064,-89.59451,19:46:41,24.811,88.6,7.53,102.2,8.47,83.42
2014-07-24,1059.54,466.82,46.03064,-89.59451,19:46:42,24.812,88.6,7.53,102.2,8.47,56.41
2014-07-24,1061.56,465.55,46.03064,-89.59451,19:46:43,24.812,88.6,7.53,102.2,8.48,42.96
2014-07-24,1058.14,463.55,46.03064,-89.59451,19:46:44,24.813,88.6,7.53,102.3,8.48,71.72
2014-07-24,1059.66,462.21,46.03064,-89.59451,19:46:45,24.813,88.6,7.53,102.3,8.48,67.11
2014-07-24,1061.59,462.31,46.03064,-89.59451,19:46:46,24.814,88.6,7.53,102.3,8.48,130
2014-07-24,1063.77,461.3,46.03064,-89.59451,19:46:47,24.814,88.7,7.53,102.3,8.49,55.28
2014-07-24,1062.2,460.06,46.03064,-89.59451,19:46:48,24.814,88.7,7.53,102.4,8.49,66.63
2014-07-24,1063.79,460.55,46.03064,-89.59451,19:46:49,24.815,88.7,7.53,102.4,8.49,54.17
2014-07-24,1061.9,458.5,46.03064,-89.59451,19:46:50,24.815,88.7,7.53,102.4,8.49,54.93
2014-07-24,1064.68,457.4,46.03064,-89.59451,19:46:51,24.815,88.7,7.53,102.5,8.49,64.23
2014-07-24,1061.34,457.47,46.03064,-89.59451,19:46:52,24.815,88.7,7.53,102.5,8.5,56.41
2014-07-24,1063.95,456.22,46.03064,-89.59451,19:46:53,24.816,88.7,7.53,102.5,8.5,50.32
2014-07-24,1062.86,455.72,46.03064,-89.59451,19:46:54,24.816,88.7,7.54,102.5,8.5,48.85
2014-07-24,1062.58,456.46,46.03064,-89.59451,19:46:55,24.816,88.7,7.54,102.6,8.5,44.84
2014-07-24,1059.29,457.04,46.03064,-89.59451,19:46:56,24.817,88.7,7.54,102.6,8.5,51.86
2014-07-24,1059.04,455.65,46.03064,-89.59451,19:46:57,24.817,88.7,7.54,102.6,8.51,59.13
2014-07-24,1059.27,455.88,46.03064,-89.59451,19:46:58,24.818,88.7,7.54,102.7,8.51,45.63
2014-07-24,1058.28,458.37,46.03064,-89.59451,19:46:59,24.818,88.7,7.54,102.7,8.51,46.99
2014-07-24,1058.24,457.88,46.03064,-89.59451,19:47:00,24.819,88.7,7.54,102.7,8.52,68.02
2014-07-24,1060.32,457.92,46.03064,-89.59451,19:47:01,24.819,88.7,7.54,102.8,8.52,33.73
2014-07-24,1054.63,457.96,46.03064,-89.59451,19:47:02,24.82,88.7,7.54,102.8,8.52,30.81
2014-07-24,1057.64,459.83,46.03064,-89.59451,19:47:03,24.821,88.7,7.55,102.8,8.52,45.2
2014-07-24,1054.94,459.59,46.03064,-89.59451,19:47:04,24.821,88.7,7.55,102.8,8.53,46.98
2014-07-24,1057.33,459.23,46.03064,-89.59451,19:47:05,24.822,88.7,7.55,102.9,8.53,34.91
2014-07-24,1055.54,460.66,46.03064,-89.59451,19:47:06,24.822,88.7,7.55,102.9,8.53,48.58
2014-07-24,1055.06,458.46,46.03064,-89.59451,19:47:07,24.823,88.7,7.55,102.9,8.53,45
2014-07-24,1051.54,459.9,46.03064,-89.59451,19:47:08,24.823,88.7,7.55,102.9,8.53,40.07
2014-07-24,1054.33,458.14,46.03064,-89.59451,19:47:09,24.823,88.7,7.55,103,8.54,30.42
2014-07-24,1050.14,457.63,46.03064,-89.59451,19:47:10,24.824,88.7,7.55,103,8.54,35.2
2014-07-24,1050.89,457.32,46.03064,-89.59451,19:47:11,24.824,88.7,7.55,103,8.54,34.17
2014-07-24,1049.27,457.16,46.03064,-89.59451,19:47:12,24.824,88.7,7.55,103,8.54,45.34
2014-07-24,1049.91,456.31,46.03064,-89.59451,19:47:13,24.824,88.7,7.56,103,8.54,39.94
2014-07-24,1048.89,454.71,46.03064,-89.59451,19:47:14,24.825,88.7,7.56,103,8.54,41.51
2014-07-24,1050.32,453.05,46.03064,-89.59451,19:47:15,24.825,88.7,7.56,103,8.54,41.83
2014-07-24,1050.28,452.91,46.03064,-89.59451,19:47:16,24.825,88.7,7.56,103,8.54,58.17
2014-07-24,1047.8,451.05,46.03064,-89.59451,19:47:17,24.826,88.7,7.56,103,8.54,43.25
2014-07-24,1049.34,450.04,46.03064,-89.59452,19:47:18,24.826,88.7,7.56,103,8.54,40.84
2014-07-24,1050.28,448.77,46.03064,-89.59452,19:47:19,24.827,88.7,7.56,103,8.54,51.16
2014-07-24,1049.06,448.48,46.03064,-89.59452,19:47:20,24.827,88.7,7.56,103,8.54,31.36
2014-07-24,1043.51,445.93,46.03064,-89.59452,19:47:21,24.828,88.7,7.56,103,8.54,41.83
2014-07-24,1044.81,444.3,46.03064,-89.59452,19:47:22,24.828,88.7,7.56,103,8.54,47.81
2014-07-24,1040.24,444.77,46.03064,-89.59452,19:47:23,24.829,88.7,7.56,103,8.54,42.42
2014-07-24,1039.16,444.85,46.03064,-89.59452,19:47:24,24.829,88.7,7.56,103,8.54,38.08
2014-07-24,1040.79,444.83,46.03064,-89.59452,19:47:25,24.829,88.7,7.56,103,8.54,35.24
2014-07-24,1038.45,443.7,46.03064,-89.59452,19:47:26,24.829,88.7,7.56,103,8.54,48.28
2014-07-24,1037.89,443.53,46.03064,-89.59452,19:47:27,24.829,88.7,7.56,103,8.54,48.44
2014-07-24,1036.57,443.97,46.03064,-89.59452,19:47:28,24.829,88.7,7.56,103,8.54,47.07
2014-07-24,1036.05,444.55,46.03064,-89.59452,19:47:29,24.829,88.7,7.57,103,8.54,40.66
2014-07-24,1033.19,444.13,46.03064,-89.59452,19:47:30,24.829,88.7,7.57,103,8.54,37.5
2014-07-24,1034.82,443.93,46.03064,-89.59452,19:47:31,24.829,88.7,7.57,103,8.54,37.46
2014-07-24,1034.39,443.58,46.03064,-89.59452,19:47:32,24.829,88.7,7.57,103,8.54,38.6
2014-07-24,1032.87,442.67,46.03064,-89.59452,19:47:33,24.829,88.7,7.57,103.1,8.54,41.03
2014-07-24,1033,442.21,46.03064,-89.59452,19:47:34,24.829,88.7,7.57,103.1,8.54,35
2014-07-24,1034.42,441.1,46.03064,-89.59452,19:47:35,24.829,88.7,7.57,103.1,8.54,36.67
2014-07-24,1032.07,440.77,46.03064,-89.59452,19:47:36,24.829,88.7,7.57,103.1,8.54,40.59
2014-07-24,1031.95,439.69,46.03064,-89.59452,19:47:37,24.83,88.7,7.57,103.1,8.54,39.09
2014-07-24,1030.04,438.39,46.03064,-89.59452,19:47:38,24.83,88.7,7.57,103.1,8.54,36.38
2014-07-24,1026.92,437.62,46.03064,-89.59452,19:47:39,24.83,88.7,7.57,103.1,8.55,40.99
2014-07-24,1026.62,436.95,46.03064,-89.59452,19:47:40,24.831,88.7,7.58,103.1,8.55,31.74
2014-07-24,1024.51,436.98,46.03064,-89.59452,19:47:41,24.831,88.7,7.58,103.1,8.55,30.46
2014-07-24,1025.65,435.5,46.03064,-89.59452,19:47:42,24.832,88.7,7.58,103.1,8.55,25.88
2014-07-24,1022.63,434.86,46.03064,-89.59452,19:47:43,24.833,88.7,7.58,103.2,8.55,33.35
2014-07-24,1023.05,436.34,46.03064,-89.59452,19:47:44,24.833,88.7,7.58,103.2,8.55,23.54
2014-07-24,1022.13,436.66,46.03064,-89.59452,19:47:45,24.834,88.7,7.58,103.2,8.55,49.96
2014-07-24,1019.6,435.11,46.03064,-89.59452,19:47:46,24.834,88.7,7.58,103.2,8.55,25.97
2014-07-24,1018.95,436.5,46.03064,-89.59452,19:47:47,24.834,88.7,7.58,103.2,8.55,21.55
2014-07-24,1017.6,436.19,46.03064,-89.59452,19:47:48,24.835,88.7,7.58,103.2,8.55,22.51
2014-07-24,1014.86,435.12,46.03064,-89.59452,19:47:49,24.835,88.7,7.58,103.2,8.55,24.82
2014-07-24,1018.58,435.56,46.03064,-89.59452,19:47:50,24.835,88.7,7.58,103.2,8.55,26.8
2014-07-24,1015.78,434.52,46.03064,-89.59452,19:47:51,24.835,88.7,7.59,103.2,8.55,30.96
2014-07-24,1015.25,434.81,46.03064,-89.59452,19:47:52,24.835,88.7,7.59,103.2,8.55,17.85
2014-07-24,1013.18,433.54,46.03064,-89.59452,19:47:53,24.835,88.7,7.59,103.2,8.55,25.61
2014-07-24,1011.27,431.32,46.03064,-89.59452,19:47:54,24.835,88.7,7.59,103.2,8.55,24.69
2014-07-24,1010.2,430.92,46.03064,-89.59452,19:47:55,24.835,88.7,7.59,103.2,8.55,24.9
2014-07-24,1009.47,430.65,46.03064,-89.59452,19:47:56,24.835,88.7,7.59,103.2,8.55,27.26
2014-07-24,1009.16,430.42,46.03064,-89.59452,19:47:57,24.835,88.7,7.59,103.2,8.55,21.69
2014-07-24,1006.08,429.76,46.03064,-89.59452,19:47:58,24.835,88.7,7.59,103.2,8.55,25.78
2014-07-24,1008.03,427.66,46.03064,-89.59452,19:47:59,24.836,88.7,7.59,103.2,8.55,30.8
2014-07-24,1006.72,427.77,46.03064,-89.59452,19:48:00,24.836,88.7,7.59,103.2,8.55,48.51
2014-07-24,1008.08,428.35,46.03064,-89.59452,19:48:01,24.836,88.7,7.59,103.2,8.55,18.07
2014-07-24,1007.61,428.4,46.03064,-89.59452,19:48:02,24.836,88.7,7.59,103.2,8.55,20.78
2014-07-24,1004.48,429.2,46.03064,-89.59452,19:48:03,24.836,88.7,7.59,103.2,8.55,19.47
2014-07-24,1006.4,426.02,46.03064,-89.59452,19:48:04,24.836,88.7,7.59,103.2,8.55,23.57
2014-07-24,1004.72,426.25,46.03064,-89.59452,19:48:05,24.836,88.7,7.59,103.2,8.55,15.53
2014-07-24,1005.21,425.81,46.03064,-89.59452,19:48:06,24.836,88.7,7.59,103.2,8.55,27.57
2014-07-24,1003.5,423.03,46.03064,-89.59452,19:48:07,24.836,88.7,7.59,103.2,8.55,20.28
2014-07-24,999.13,423.67,46.03064,-89.59452,19:48:08,24.836,88.7,7.59,103.2,8.55,19.43
2014-07-24,997.67,423.11,46.03064,-89.59452,19:48:09,24.835,88.7,7.59,103.2,8.55,17.68
2014-07-24,999.03,422.95,46.03064,-89.59452,19:48:10,24.835,88.7,7.59,103.2,8.55,24.1
2014-07-24,1001.02,421.49,46.03064,-89.59452,19:48:11,24.834,88.7,7.59,103.2,8.55,21.95
2014-07-24,995.94,421.97,46.03064,-89.59452,19:48:12,24.833,88.7,7.59,103.1,8.55,18.73
2014-07-24,997.03,421.19,46.03064,-89.59452,19:48:13,24.832,88.7,7.59,103.1,8.55,13.15
